FY,Month Grouping,Month (abbv),Region,Field Office,State,Port of Entry,Mode of Transportation,Measure Name,Category,Count
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,MS,"GULFPORT, MS (1902)",Air,Travelers,Air,46
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,"CHATTANOOGA, TN (2008)",Air,Conveyances,Air,3
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,"CHATTANOOGA, TN (2008)",Air,Travelers,Air,19
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,"MEMPHIS, TN (2006)",Air,Conveyances,Air,630
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,"MEMPHIS, TN (2006)",Air,Travelers,Air,1837
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,"NASHVILLE, TN (2007)",Air,Conveyances,Air,80
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,"NASHVILLE, TN (2007)",Air,Travelers,Air,6296
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,PORT OF TRI-CITIES (2027),Air,Conveyances,Air,2
2023,FYTD,SEP,Coastal/Interior,NEW ORLEANS,TN,PORT OF TRI-CITIES (2027),Air,Travelers,Air,14
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NJ,"MORRISTOWN AIRPORT, NJ (4681)",Air,Conveyances,Air,41
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NJ,"MORRISTOWN AIRPORT, NJ (4681)",Air,Travelers,Air,260
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NJ,NEW YORK/NEWARK AREA (4601),Air,Conveyances,Air,4290
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NJ,NEW YORK/NEWARK AREA (4601),Air,Travelers,Air,612748
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NY,JOHN F KENNEDY AIRPORT (4701),Air,Conveyances,Air,7193
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NY,JOHN F KENNEDY AIRPORT (4701),Air,Travelers,Air,1504797
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NY,"NEW YORK, NY (1001)",Air,Conveyances,Air,160
2023,FYTD,SEP,Coastal/Interior,NEW YORK,NY,"NEW YORK, NY (1001)",Air,Travelers,Air,6940
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,FRESNO YOSEMITE AIRPORT (2882),Air,Conveyances,Air,76
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,FRESNO YOSEMITE AIRPORT (2882),Air,Travelers,Air,9986
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,"OAKLAND, CA (2811)",Air,Conveyances,Air,131
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,"OAKLAND, CA (2811)",Air,Travelers,Air,20897
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,SACRAMENTO INT AIRPORT (2835),Air,Conveyances,Air,61
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,SACRAMENTO INT AIRPORT (2835),Air,Travelers,Air,9690
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,SAN FRANCISCO INTL AIRPT (2801),Air,Conveyances,Air,2360
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,SAN FRANCISCO INTL AIRPT (2801),Air,Travelers,Air,586089
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,"SAN FRANCISCO, CA (2809)",Air,Conveyances,Air,16
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,"SAN FRANCISCO, CA (2809)",Air,Travelers,Air,70
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,SAN JOSE INTL AIRPORT (2834),Air,Conveyances,Air,217
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,CA,SAN JOSE INTL AIRPORT (2834),Air,Travelers,Air,26952
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,GU,GUAM (3207),Air,Conveyances,Air,625
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,GU,GUAM (3207),Air,Travelers,Air,76785
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,HI,HONOLULU INTL AIRPRT (3205),Air,Conveyances,Air,629
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,HI,HONOLULU INTL AIRPRT (3205),Air,Travelers,Air,142799
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,HI,"KAHULUI, HI (3203)",Air,Conveyances,Air,1
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,HI,"KAHULUI, HI (3203)",Air,Travelers,Air,7
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,HI,KONA HI (3206),Air,Conveyances,Air,5
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,HI,KONA HI (3206),Air,Travelers,Air,43
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,MP,ROTA (3213),Air,Conveyances,Air,31
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,MP,ROTA (3213),Air,Travelers,Air,189
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,MP,SAIPAN (3211),Air,Conveyances,Air,182
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,MP,SAIPAN (3211),Air,Travelers,Air,23648
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,NV,"RENO, NV (2833)",Air,Conveyances,Air,28
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,NV,"RENO, NV (2833)",Air,Travelers,Air,2374
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,UT,"SALT LAKE CITY, UT (3303)",Air,Conveyances,Air,207
2023,FYTD,SEP,Coastal/Interior,SAN FRANCISCO,UT,"SALT LAKE CITY, UT (3303)",Air,Travelers,Air,39004
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,"AGUADILLA, PR (4901)",Air,Conveyances,Air,203
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,"AGUADILLA, PR (4901)",Air,Travelers,Air,473
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,"FAJARDO, PR (4904)",Air,Conveyances,Air,14
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,"FAJARDO, PR (4904)",Air,Travelers,Air,29
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,SAN JUAN INTL AIRPORT (4913),Air,Conveyances,Air,1066
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,SAN JUAN INTL AIRPORT (4913),Air,Travelers,Air,43860
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,"SAN JUAN, PR (4909)",Air,Conveyances,Air,98
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,"SAN JUAN, PR (4909)",Air,Travelers,Air,383
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,PR,"SAN JUAN, PR (4909)",Land,Conveyances,Passenger Vehicles,276
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,"CHARLOTTE AMALIE, VI (5101)",Air,Conveyances,Air,103
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,"CHARLOTTE AMALIE, VI (5101)",Air,Travelers,Air,901
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,"CHRISTIANSTED, VI (5104)",Air,Conveyances,Air,17
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,"CHRISTIANSTED, VI (5104)",Air,Travelers,Air,73
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,ST. CROIX (PRE-INSPECTION) (7404),Air,Conveyances,Air,146
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,ST. CROIX (PRE-INSPECTION) (7404),Air,Travelers,Air,10740
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,ST. THOMAS (PRE-INSPECTION) (7401),Air,Conveyances,Air,594
2023,FYTD,SEP,Coastal/Interior,SAN JUAN,VI,ST. THOMAS (PRE-INSPECTION) (7401),Air,Travelers,Air,29288
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,DAYTONA BEACH INT'L AIRP (1884),Air,Conveyances,Air,16
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,DAYTONA BEACH INT'L AIRP (1884),Air,Travelers,Air,78
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,FORT MYERS (1822),Air,Conveyances,Air,36
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,FORT MYERS (1822),Air,Travelers,Air,3025
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"JACKSONVILLE, FL (1803)",Air,Conveyances,Air,46
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"JACKSONVILLE, FL (1803)",Air,Travelers,Air,899
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,LEESBURG REGIONAL AIRPT (1887),Air,Conveyances,Air,3
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,LEESBURG REGIONAL AIRPT (1887),Air,Travelers,Air,7
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,MELBOURNE REG AIRPORT (1885),Air,Conveyances,Air,82
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,MELBOURNE REG AIRPORT (1885),Air,Travelers,Air,17957
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,NAPLES MUNICIPAL AIRPORT (USER FEE) (1880),Air,Conveyances,Air,55
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,NAPLES MUNICIPAL AIRPORT (USER FEE) (1880),Air,Travelers,Air,302
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,NOT ACTIVE (1881),Air,Conveyances,Air,7
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,NOT ACTIVE (1881),Air,Travelers,Air,43
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,ORLANDO EXECUTIVE AIRPT (1888),Air,Conveyances,Air,32
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,ORLANDO EXECUTIVE AIRPT (1888),Air,Travelers,Air,173
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,ORLANDO SANFORD AIRPORT (1809),Air,Conveyances,Air,14
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,ORLANDO SANFORD AIRPORT (1809),Air,Travelers,Air,90
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"ORLANDO, FL (1808)",Air,Conveyances,Air,1294
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"ORLANDO, FL (1808)",Air,Travelers,Air,215196
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"PENSACOLA, FL (1819)",Air,Conveyances,Air,4
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"PENSACOLA, FL (1819)",Air,Travelers,Air,22
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"PORT CANAVERAL, FL (1816)",Air,Conveyances,Air,3
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"PORT CANAVERAL, FL (1816)",Air,Travelers,Air,42
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,SARASOTA BRADENTON AIRPT (1883),Air,Conveyances,Air,25
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,SARASOTA BRADENTON AIRPT (1883),Air,Travelers,Air,107
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,ST AUGUSTINE ARPT UFA (1889),Air,Conveyances,Air,19
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,ST AUGUSTINE ARPT UFA (1889),Air,Travelers,Air,81
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"ST. PETERSBURG, FL (1814)",Air,Conveyances,Air,19
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"ST. PETERSBURG, FL (1814)",Air,Travelers,Air,76
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"TAMPA, FL (1801)",Air,Conveyances,Air,327
2023,FYTD,SEP,Coastal/Interior,TAMPA,FL,"TAMPA, FL (1801)",Air,Travelers,Air,35217
2023,FYTD,SEP,Northern Border,BOSTON,CT,"BRIDGEPORT, CT (0410)",Air,Conveyances,Air,1
2023,FYTD,SEP,Northern Border,BOSTON,CT,"BRIDGEPORT, CT (0410)",Air,Travelers,Air,4
2023,FYTD,SEP,Northern Border,BOSTON,CT,"HARTFORD, CT (0411)",Air,Conveyances,Air,42
2023,FYTD,SEP,Northern Border,BOSTON,CT,"HARTFORD, CT (0411)",Air,Travelers,Air,320
2023,FYTD,SEP,Northern Border,BOSTON,CT,"NEW HAVEN, CT (0412)",Air,Conveyances,Air,17
2023,FYTD,SEP,Northern Border,BOSTON,CT,"NEW HAVEN, CT (0412)",Air,Travelers,Air,75
2023,FYTD,SEP,Northern Border,BOSTON,CT,"NEW LONDON, CT (0413)",Air,Conveyances,Air,5
2023,FYTD,SEP,Northern Border,BOSTON,CT,"NEW LONDON, CT (0413)",Air,Travelers,Air,17
2023,FYTD,SEP,Northern Border,BOSTON,MA,"BOSTON, MA (0401)",Land,Travelers,Pedestrians,7
2023,FYTD,SEP,Northern Border,BOSTON,MA,HANSCOM USER FEE AIRPORT (0481),Air,Conveyances,Air,168
2023,FYTD,SEP,Northern Border,BOSTON,MA,HANSCOM USER FEE AIRPORT (0481),Air,Travelers,Air,854
2023,FYTD,SEP,Northern Border,BOSTON,MA,"LOGAN AIRPORT, MA (0417)",Air,Conveyances,Air,1700
2023,FYTD,SEP,Northern Border,BOSTON,MA,"LOGAN AIRPORT, MA (0417)",Air,Travelers,Air,323434
2023,FYTD,SEP,Northern Border,BOSTON,MA,"NEW BEDFORD, MA (0405)",Air,Conveyances,Air,9
2023,FYTD,SEP,Northern Border,BOSTON,MA,"NEW BEDFORD, MA (0405)",Air,Travelers,Air,31
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BANGOR, ME (0102)",Air,Conveyances,Air,266
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BANGOR, ME (0102)",Air,Travelers,Air,1412
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BAR HARBOR, ME (0112)",Land,Conveyances,Passenger Vehicles,1564
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BAR HARBOR, ME (0112)",Land,Travelers,Passenger Vehicles,3192
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BAR HARBOR, ME (0112)",Land,Travelers,Pedestrians,375
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Conveyances,Passenger Vehicles,2464
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Conveyances,Trucks,352
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Travelers,Passenger Vehicles,4300
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Travelers,Pedestrians,23
2023,FYTD,SEP,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Travelers,Trucks,359
2023,FYTD,SEP,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Conveyances,Passenger Vehicles,52259
2023,FYTD,SEP,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Conveyances,Trucks,5068
2023,FYTD,SEP,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Travelers,Passenger Vehicles,88111
2023,FYTD,SEP,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Travelers,Pedestrians,1595
2023,FYTD,SEP,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Travelers,Trucks,5382
2023,FYTD,SEP,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Air,Conveyances,Air,1
2023,FYTD,SEP,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Air,Travelers,Air,2
2023,FYTD,SEP,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Conveyances,Passenger Vehicles,12567
2023,FYTD,SEP,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Conveyances,Trucks,181
2023,FYTD,SEP,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Travelers,Passenger Vehicles,21227
2023,FYTD,SEP,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Travelers,Pedestrians,124
2023,FYTD,SEP,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Travelers,Trucks,217
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Air,Conveyances,Air,2
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Air,Travelers,Air,2
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Conveyances,Passenger Vehicles,6700
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Conveyances,Trucks,629
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Travelers,Passenger Vehicles,11147
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Travelers,Pedestrians,79
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Travelers,Trucks,640
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Conveyances,Passenger Vehicles,7021
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Conveyances,Trucks,971
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Travelers,Passenger Vehicles,10274
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Travelers,Pedestrians,75
2023,FYTD,SEP,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Travelers,Trucks,976
2023,FYTD,SEP,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Air,Conveyances,Air,4
2023,FYTD,SEP,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Air,Travelers,Air,6
2023,FYTD,SEP,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Conveyances,Passenger Vehicles,16281
2023,FYTD,SEP,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Conveyances,Trucks,6837
2023,FYTD,SEP,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Travelers,Passenger Vehicles,30210
2023,FYTD,SEP,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Travelers,Pedestrians,1707
2023,FYTD,SEP,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Travelers,Trucks,7446
2023,FYTD,SEP,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Air,Conveyances,Air,5
2023,FYTD,SEP,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Air,Travelers,Air,10
2023,FYTD,SEP,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Conveyances,Passenger Vehicles,15118
2023,FYTD,SEP,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Conveyances,Trucks,4472
2023,FYTD,SEP,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Travelers,Passenger Vehicles,28931
2023,FYTD,SEP,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Travelers,Pedestrians,593
2023,FYTD,SEP,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Travelers,Trucks,4570
2023,FYTD,SEP,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Conveyances,Passenger Vehicles,1030
2023,FYTD,SEP,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Conveyances,Trucks,119
2023,FYTD,SEP,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Travelers,Passenger Vehicles,1656
2023,FYTD,SEP,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Travelers,Pedestrians,9
2023,FYTD,SEP,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Travelers,Trucks,120
2023,FYTD,SEP,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Air,Conveyances,Air,1
2023,FYTD,SEP,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Air,Travelers,Air,5
2023,FYTD,SEP,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Conveyances,Passenger Vehicles,20358
2023,FYTD,SEP,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Conveyances,Trucks,91
2023,FYTD,SEP,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Travelers,Passenger Vehicles,30113
2023,FYTD,SEP,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Travelers,Pedestrians,61
2023,FYTD,SEP,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Travelers,Trucks,96
2023,FYTD,SEP,Northern Border,BOSTON,ME,"PORTLAND, ME (0101)",Air,Conveyances,Air,35
2023,FYTD,SEP,Northern Border,BOSTON,ME,"PORTLAND, ME (0101)",Air,Travelers,Air,137
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Conveyances,Passenger Vehicles,9833
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Conveyances,Trucks,1622
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Travelers,Passenger Vehicles,14679
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Travelers,Pedestrians,326
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Travelers,Trucks,1767
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Conveyances,Passenger Vehicles,1289
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Conveyances,Trucks,53
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Travelers,Passenger Vehicles,1891
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Travelers,Pedestrians,7
2023,FYTD,SEP,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Travelers,Trucks,53
2023,FYTD,SEP,Northern Border,BOSTON,NH,MANCHESTER AIRPORT (0182),Air,Conveyances,Air,14
2023,FYTD,SEP,Northern Border,BOSTON,NH,MANCHESTER AIRPORT (0182),Air,Travelers,Air,72
2023,FYTD,SEP,Northern Border,BOSTON,NH,"PORTSMOUTH, NH (0131)",Air,Conveyances,Air,35
2023,FYTD,SEP,Northern Border,BOSTON,NH,"PORTSMOUTH, NH (0131)",Air,Travelers,Air,306
2023,FYTD,SEP,Northern Border,BOSTON,RI,"PROVIDENCE, RI (0502)",Air,Conveyances,Air,59
2023,FYTD,SEP,Northern Border,BOSTON,RI,"PROVIDENCE, RI (0502)",Air,Travelers,Air,956
2023,FYTD,SEP,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Conveyances,Passenger Vehicles,6744
2023,FYTD,SEP,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Conveyances,Trucks,636
2023,FYTD,SEP,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Passenger Vehicles,12788
2023,FYTD,SEP,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Pedestrians,182
2023,FYTD,SEP,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Trucks,651
2023,FYTD,SEP,Northern Border,BOSTON,VT,"BURLINGTON, VT (0207)",Air,Conveyances,Air,145
2023,FYTD,SEP,Northern Border,BOSTON,VT,"BURLINGTON, VT (0207)",Air,Travelers,Air,441
2023,FYTD,SEP,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Conveyances,Passenger Vehicles,40419
2023,FYTD,SEP,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Conveyances,Trucks,6849
2023,FYTD,SEP,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Passenger Vehicles,81437
2023,FYTD,SEP,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Pedestrians,4435
2023,FYTD,SEP,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Trucks,7086
2023,FYTD,SEP,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Conveyances,Passenger Vehicles,42249
2023,FYTD,SEP,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Conveyances,Trucks,7946
2023,FYTD,SEP,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Passenger Vehicles,89659
2023,FYTD,SEP,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Pedestrians,7073
2023,FYTD,SEP,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Trucks,8135
2023,FYTD,SEP,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Conveyances,Passenger Vehicles,1611
2023,FYTD,SEP,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Conveyances,Trucks,520
2023,FYTD,SEP,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Passenger Vehicles,3084
2023,FYTD,SEP,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Pedestrians,69
2023,FYTD,SEP,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Trucks,525
2023,FYTD,SEP,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Conveyances,Passenger Vehicles,8628
2023,FYTD,SEP,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Conveyances,Trucks,234
2023,FYTD,SEP,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Passenger Vehicles,15761
2023,FYTD,SEP,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Pedestrians,197
2023,FYTD,SEP,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Trucks,238
2023,FYTD,SEP,Northern Border,BUFFALO,NY,"ALBANY, NY (1002)",Air,Conveyances,Air,33
2023,FYTD,SEP,Northern Border,BUFFALO,NY,"ALBANY, NY (1002)",Air,Travelers,Air,135
2023,FYTD,SEP,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Conveyances,Passenger Vehicles,51079
2023,FYTD,SEP,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Conveyances,Trucks,15105
2023,FYTD,SEP,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Passenger Vehicles,105709
2023,FYTD,SEP,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Pedestrians,9688
2023,FYTD,SEP,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Trucks,15936
2023,FYTD,SEP,Northern Border,BUFFALO,NY,BINGHAMTON REGIONAL AIRP (0981),Air,Conveyances,Air,10
2023,FYTD,SEP,Northern Border,BUFFALO,NY,BINGHAMTON REGIONAL AIRP (0981),Air,Travelers,Air,41
2023,FYTD,SEP,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Air,Conveyances,Air,128
